OrderYear,OrderMonth,City,CustomerID,CustomerName,Discount,记录数,OrderDate,OrderID,PostalCode,ProductCategory,ProductName,ProductSubCategory,Profit,Region,Sales,ShipDate,ShipMode,ShippingCost,State,UnitPrice
2013,1,Hays,2861,Dwight Robinson,0.08,1,2013/1/1,88287,67601,Office Supplies,Unpadded Memo Slips,Paper,-47.4052,Central,52.61,2013/1/6,Regular Air,2.97,Kansas,3.98
2013,11,Homewood,2453,George Yates,0.04,1,2013/11/19,89235,35209,Technology,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Office Machines,366.858,South,19882.09,2013/11/21,Delivery Truck,28.14,Alabama,500.98
2011,12,Homewood,2453,George Yates,0.01,1,2011/12/17,89224,35209,Furniture,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,-525.896,South,2485.59,2011/12/18,Delivery Truck,70.2,Alabama,122.99
2012,4,Homewood,2453,George Yates,0.01,1,2012/4/23,89226,35209,Office Supplies,Acme? Box Cutter Scissors,"Scissors, Rulers and Trimmers",-21.6384,South,106.67,2012/4/28,Regular Air,4.68,Alabama,10.23
2013,5,Homewood,2453,George Yates,0.03,1,2013/5/6,89230,35209,Furniture,"Executive Impressions 13"" Chairman Wall Clock",Office Furnishings,45.006,South,51.81,2013/5/8,Regular Air,8.99,Alabama,25.38
2011,8,Homewood,2453,George Yates,0,1,2011/8/25,89223,35209,Office Supplies,OIC Thumb-Tacks,Rubber Bands,-69.0851,South,2.66,2011/8/27,Regular Air,0.7,Alabama,1.14
2013,10,Houston,1999,Priscilla Kane,0.06,1,2013/10/18,48643,77070,Technology,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Office Machines,2636.01,Central,18998.54,2013/10/20,Delivery Truck,55.3,Texas,808.49
2013,2,Houston,1630,Jimmy Han,0.04,1,2013/2/27,50721,77095,Office Supplies,Ibico Hi-Tech Manual Binding System,Binders and Binder Accessories,3793.703,Central,9758.7,2013/3/1,Regular Air,19.99,Texas,304.99
2011,11,Houston,1999,Priscilla Kane,0.02,1,2011/11/1,43745,77070,Office Supplies,Belkin 5 Outlet SurgeMaster? Power Centers,Appliances,946.7,Central,8262.68,2011/11/1,Regular Air,0.99,Texas,54.48
2012,6,Houston,1999,Priscilla Kane,0.05,1,2012/6/22,46565,77070,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Appliances,1196.72,Central,7623.31,2012/6/22,Express Air,24.49,Texas,300.65
2013,12,Houston,3106,Alexander O'Brien,0.05,1,2013/12/10,10982,77041,Office Supplies,GBC Therma-A-Bind 250T Electric Binding System,Binders and Binder Accessories,1236.359,Central,7330.82,2013/12/12,Regular Air,19.99,Texas,122.99
2013,1,Houston,1630,Jimmy Han,0.1,1,2013/1/19,50433,77095,Technology,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,432.66,Central,7291.41,2013/1/21,Delivery Truck,17.85,Texas,145.45
2012,10,Houston,2365,Elisabeth Stephenson,0.01,1,2012/10/18,91291,77036,Office Supplies,GBC DocuBind TL300 Electric Binding System,Binders and Binder Accessories,4417.8147,Central,6402.63,2012/10/19,Regular Air,19.99,Texas,896.99
2013,10,Houston,1999,Priscilla Kane,0,1,2013/10/18,48643,77070,Technology,StarTAC Analog,Telephones and Communication,583.497,Central,6082.35,2013/10/20,Regular Air,8.99,Texas,65.99
2011,5,Houston,1999,Priscilla Kane,0.08,1,2011/5/3,12900,77070,Technology,Okidata ML184 Turbo Dot Matrix Printers,Office Machines,308.22,Central,5916.75,2011/5/5,Delivery Truck,26.53,Texas,306.14
2010,9,Houston,3106,Alexander O'Brien,0.04,1,2010/9/20,548,77041,Technology,V3682,Telephones and Communication,510.489,Central,4976.92,2010/9/22,Regular Air,4.2,Texas,125.99
2011,11,Houston,1999,Priscilla Kane,0.04,1,2011/11/1,43745,77070,Technology,Microsoft Natural Multimedia Keyboard,Computer Peripherals,27.51,Central,4630.26,2011/11/3,Regular Air,6.5,Texas,50.98
2011,11,Houston,1999,Priscilla Kane,0.02,1,2011/11/1,43745,77070,Technology,T61,Telephones and Communication,303.3,Central,4259.27,2011/11/1,Regular Air,2.5,Texas,45.99
2012,4,Houston,3106,Alexander O'Brien,0.01,1,2012/4/11,6180,77041,Technology,StarTAC 7760,Telephones and Communication,590.319,Central,2720.99,2012/4/13,Regular Air,3.99,Texas,65.99
2013,8,Houston,2567,Dolores Vincent,0.01,1,2013/8/5,42369,77070,Technology,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Computer Peripherals,274.98,Central,1572.52,2013/8/6,Regular Air,1.99,Texas,17.48
2013,7,Houston,2567,Dolores Vincent,0.09,1,2013/7/21,16098,77070,Office Supplies,Large Capacity Hanging Post Binders,Binders and Binder Accessories,333.5315,Central,1411.9,2013/7/23,Regular Air,2.99,Texas,24.95
2012,12,Houston,2274,Marlene Harrison,0.02,1,2012/12/7,90113,77036,Technology,A1228,Telephones and Communication,466.641,Central,1397.5,2012/12/8,Regular Air,8.99,Texas,195.99
2012,12,Houston,2274,Marlene Harrison,0.07,1,2012/12/7,90113,77036,Furniture,"Global Airflow Leather Mesh Back Chair, Black",Chairs & Chairmats,175.845,Central,1362.66,2012/12/9,Delivery Truck,143.71,Texas,150.98
2012,6,Houston,1999,Priscilla Kane,0.1,1,2012/6/22,46565,77070,Furniture,"Executive Impressions 12"" Wall Clock",Office Furnishings,-25.27,Central,1334.87,2012/6/23,Regular Air,8.99,Texas,17.67
2012,12,Houston,2274,Marlene Harrison,0.07,1,2012/12/7,90113,77036,Technology,Timeport L7089,Telephones and Communication,496.935,Central,1333.58,2012/12/9,Regular Air,7.69,Texas,125.99
2013,12,Houston,3106,Alexander O'Brien,0.02,1,2013/12/10,10982,77041,Office Supplies,Flexible Leather- Look Classic Collection Ring Binder,Binders and Binder Accessories,225.199,Central,1076.54,2013/12/11,Regular Air,1.49,Texas,18.94
2013,12,Houston,1630,Jimmy Han,0.06,1,2013/12/15,388,77095,Office Supplies,Harmony HEPA Quiet Air Purifiers,Appliances,-94.73,Central,1035.86,2013/12/18,Regular Air,6.96,Texas,11.7
2012,6,Houston,1999,Priscilla Kane,0.01,1,2012/6/22,46565,77070,Office Supplies,Space Solutions Commercial Steel Shelving,Storage & Organization,-255.55,Central,922.2,2012/6/24,Regular Air,35,Texas,64.65
2011,5,Houston,1999,Priscilla Kane,0.08,1,2011/5/3,12900,77070,Furniture,Nu-Dell Executive Frame,Office Furnishings,100.04,Central,915.6,2011/5/4,Regular Air,4.98,Texas,12.64
2012,12,Houston,2365,Elisabeth Stephenson,0.1,1,2012/12/21,91292,77036,Office Supplies,Space Solutions Commercial Steel Shelving,Storage & Organization,-444.035,Central,908.33,2012/12/28,Regular Air,35,Texas,64.65
2012,12,Houston,1999,Priscilla Kane,0.09,1,2012/12/2,32065,77070,Technology,Canon P1-DHIII Palm Printing Calculator,Office Machines,-12.3453,Central,900.56,2012/12/3,Regular Air,8.51,Texas,17.98
2011,11,Houston,1999,Priscilla Kane,0.08,1,2011/11/1,43745,77070,Office Supplies,Xerox 1968,Paper,-106.21,Central,883.63,2011/11/3,Regular Air,6.15,Texas,6.68
2012,10,Houston,2365,Elisabeth Stephenson,0.02,1,2012/10/18,91291,77036,Technology,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,447.074,Central,703.01,2012/10/20,Regular Air,1.99,Texas,29.89
2013,7,Houston,2567,Dolores Vincent,0.06,1,2013/7/21,16098,77070,Furniture,"GE 4 Foot Flourescent Tube, 40 Watt",Office Furnishings,50.59,Central,666.4,2013/7/25,Regular Air,8.99,Texas,14.98
2011,11,Houston,1999,Priscilla Kane,0.07,1,2011/11/1,43745,77070,Office Supplies,3M Office Air Cleaner,Appliances,-15.17,Central,437.21,2011/11/8,Regular Air,5.37,Texas,25.98
2010,9,Houston,3106,Alexander O'Brien,0.02,1,2010/9/20,548,77041,Office Supplies,Xerox 1976,Paper,-50.64,Central,370.91,2010/9/21,Regular Air,5.9,Texas,6.48
2012,12,Houston,2274,Marlene Harrison,0.01,1,2012/12/7,90113,77036,Technology,Canon P1-DHIII Palm Printing Calculator,Office Machines,41.46,Central,363.82,2012/12/9,Regular Air,8.51,Texas,17.98
2011,2,Houston,2567,Dolores Vincent,0.01,1,2011/2/27,58820,77070,Furniture,Advantus Panel Wall Certificate Holder - 8.5x11,Office Furnishings,61.51,Central,307.49,2011/3/4,Regular Air,6.02,Texas,12.2
2010,5,Houston,2274,Marlene Harrison,0.05,1,2010/5/5,90109,77036,Furniture,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Office Furnishings,-133.71,Central,298.51,2010/5/9,Delivery Truck,15.68,Texas,23.99
2010,9,Houston,3106,Alexander O'Brien,0.04,1,2010/9/20,548,77041,Office Supplies,Avery 481,Labels,36.02,Central,236.87,2010/9/21,Regular Air,0.99,Texas,3.08
2011,6,Houston,3106,Alexander O'Brien,0.08,1,2011/6/15,42658,77041,Office Supplies,"Wilson Jones 1"" Hanging DublLock? Ring Binders",Binders and Binder Accessories,-8.326,Central,222.55,2011/6/15,Regular Air,2.99,Texas,5.28
2011,10,Houston,1999,Priscilla Kane,0.06,1,2011/10/18,54146,77070,Technology,Fuji 5.2GB DVD-RAM,Computer Peripherals,-135.168,Central,207.92,2011/10/23,Regular Air,1.99,Texas,40.96
2012,12,Houston,2274,Marlene Harrison,0.03,1,2012/12/7,90113,77036,Office Supplies,Holmes Odor Grabber,Appliances,17.085,Central,191.1,2012/12/10,Express Air,6.75,Texas,14.42
2013,3,Houston,1630,Jimmy Han,0,1,2013/3/8,28482,77095,Office Supplies,Xerox 1927,Paper,-167.92,Central,177.92,2013/3/8,Regular Air,6.72,Texas,4.28
2011,10,Houston,1630,Jimmy Han,0.04,1,2011/10/9,10147,77095,Office Supplies,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,-87.492,Central,175.91,2011/10/10,Regular Air,5.41,Texas,4.24
2011,3,Houston,1630,Jimmy Han,0.03,1,2011/3/8,28482,77095,Furniture,"Master Caster Door Stop, Gray",Office Furnishings,-27.39,Central,119.63,2011/3/10,Regular Air,3.63,Texas,5.08
2013,12,Houston,1999,Priscilla Kane,0.06,1,2013/12/3,17317,77070,Office Supplies,Grip Seal Envelopes,Envelopes,-20.87,Central,69.32,2013/12/5,Regular Air,4.99,Texas,4.42
2011,12,Houston,1999,Priscilla Kane,0.02,1,2011/12/21,45924,77070,Office Supplies,Large Capacity Hanging Post Binders,Binders and Binder Accessories,-11.7645,Central,54.88,2011/12/26,Regular Air,2.99,Texas,24.95
2013,9,Houston,1999,Priscilla Kane,0.1,1,2013/9/8,36743,77070,Furniture,"Master Giant Foot? Doorstop, Safety Yellow",Office Furnishings,-10.61,Central,52.26,2013/9/9,Regular Air,4,Texas,7.59
2013,12,Houston,3106,Alexander O'Brien,0,1,2013/12/10,10982,77041,Office Supplies,OIC Thumb-Tacks,Rubber Bands,2.81,Central,41.9,2013/12/12,Express Air,0.7,Texas,1.14
2013,10,Houston,1999,Priscilla Kane,0.06,1,2013/10/18,48643,77070,Office Supplies,Avery 474,Labels,0.13,Central,39.11,2013/10/20,Regular Air,0.99,Texas,2.88
2013,11,Houston,1999,Priscilla Kane,0.04,1,2013/11/1,43745,77070,Office Supplies,"Acco Clips to Go? Binder Clips, 24 Clips in Two Sizes",Rubber Bands,-4.91,Central,19.88,2013/11/5,Regular Air,1.43,Texas,3.55
2013,12,Kent,1727,Juanita Ballard,0.01,1,2013/12/2,87207,44240,Furniture,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Tables,-447.401931,East,9922.85,2013/12/4,Delivery Truck,64.59,Ohio,550.98
2013,12,Kent,1727,Juanita Ballard,0.09,1,2013/12/2,87207,44240,Furniture,Global Troy? Executive Leather Low-Back Tilter,Chairs & Chairmats,6058.5312,East,8780.48,2013/12/3,Delivery Truck,26,Ohio,500.98
2013,3,Kent,1727,Juanita Ballard,0.03,1,2013/3/10,87202,44240,Technology,3285,Telephones and Communication,885.9462,East,1283.98,2013/3/12,Regular Air,5.99,Ohio,205.99
2013,4,Kent,3027,Brandon Gilliam,0.06,1,2013/4/23,90950,98031,Technology,T39m,Telephones and Communication,781.7286,West,1132.94,2013/4/26,Regular Air,3.9,Washington,155.99
2013,4,Kent,3062,Hilda Levine,0.09,1,2013/4/25,88451,98031,Office Supplies,Hoover WindTunnel? Plus Canister Vacuum,Appliances,294.39,West,680.95,2013/4/25,Regular Air,19.99,Washington,363.25
2013,3,Kent,1727,Juanita Ballard,0.05,1,2013/3/4,87201,44240,Technology,T61,Telephones and Communication,336.4509,East,487.61,2013/3/5,Regular Air,2.5,Ohio,45.99
2013,4,Kent,1727,Juanita Ballard,0,1,2013/4/13,87204,44240,Technology,6120,Telephones and Communication,335.7747,East,486.63,2013/4/15,Regular Air,8.8,Ohio,65.99
2013,4,Kent,1727,Juanita Ballard,0.09,1,2013/4/12,87203,44240,Office Supplies,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage & Organization,226.76,East,412.04,2013/4/13,Regular Air,8.22,Ohio,34.76
2013,7,Kent,1727,Juanita Ballard,0.09,1,2013/7/21,87206,44240,Office Supplies,Xerox 1982,Paper,-131.01792,East,173.56,2013/7/23,Regular Air,16.87,Ohio,22.84
2013,4,Kent,3062,Hilda Levine,0.02,1,2013/4/25,88451,98031,Furniture,12-1/2 Diameter Round Wall Clock,Office Furnishings,-10.4,West,129.74,2013/4/27,Regular Air,10.49,Washington,19.98
2010,7,Kent,1727,Juanita Ballard,0.1,1,2010/7/21,87194,44240,Office Supplies,Super Decoflex Portable Personal File,Storage & Organization,-76.9,East,114.81,2010/7/23,Express Air,7.69,Ohio,14.98
2013,4,Kent,3062,Hilda Levine,0.09,1,2013/4/25,88451,98031,Furniture,Document Clip Frames,Office Furnishings,22.7976,West,33.04,2013/4/26,Regular Air,0.96,Washington,8.34
2012,11,Los Angeles,3075,Gordon Brandt,0.03,1,2012/11/19,37252,90061,Furniture,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Bookcases,7497.55,West,100119.16,2012/11/24,Delivery Truck,44.55,California,880.98
2010,8,Los Angeles,553,Kristine Connolly,0.07,1,2010/8/21,2433,90008,Technology,Lexmark 4227 Plus Dot Matrix Printer,Office Machines,4073.25,West,43046.2,2010/8/21,Delivery Truck,14.7,California,2036.48
2010,11,Los Angeles,2670,Yvonne Mann,0.05,1,2010/11/29,37924,90049,Office Supplies,Economy Rollaway Files,Storage & Organization,2008.71,West,27587.55,2010/11/29,Regular Air,19.99,California,165.2
2013,1,Los Angeles,2842,Jason Hernandez,0.06,1,2013/1/24,44647,90032,Furniture,Global Troy? Executive Leather Low-Back Tilter,Chairs & Chairmats,2755.344,West,25712.3,2013/1/24,Delivery Truck,26,California,500.98
2010,6,Los Angeles,1044,Erin Ballard,0.02,1,2010/6/14,28001,90004,Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Office Furnishings,2593.14,West,13546.94,2010/6/14,Regular Air,21.21,California,209.84
2013,2,Los Angeles,2491,Sean N Boyer,0.01,1,2013/2/11,18790,90045,Technology,Lexmark 4227 Plus Dot Matrix Printer,Office Machines,-1596.7458,West,13253.93,2013/2/13,Delivery Truck,14.7,California,2036.48
2012,10,Los Angeles,3004,Maurice Everett,0.05,1,2012/10/21,41987,90049,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Tables,1408.088,West,12702.85,2012/10/22,Delivery Truck,29.2,California,320.64
2012,12,Los Angeles,2491,Sean N Boyer,0.02,1,2012/12/10,22848,90045,Furniture,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Chairs & Chairmats,-287.62,West,11843.48,2012/12/12,Delivery Truck,30,California,130.98
2012,12,Los Angeles,699,Jenny Gold,0.01,1,2012/12/25,36356,90041,Furniture,Hon Valutask? Swivel Chairs,Chairs & Chairmats,-593.8,West,9537.18,2012/12/27,Delivery Truck,45,California,100.98
2011,8,Los Angeles,1314,Keith Marsh,0.03,1,2011/8/6,18598,90058,Furniture,Luxo Professional Combination Clamp-On Lamps,Office Furnishings,855.14,West,8686.35,2011/8/8,Regular Air,21.26,California,102.3
2010,7,Los Angeles,1314,Keith Marsh,0.05,1,2010/7/5,27013,90058,Office Supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Storage & Organization,-274.95,West,8354.73,2010/7/5,Regular Air,35,California,279.48
2010,4,Los Angeles,2491,Sean N Boyer,0.04,1,2010/4/26,23042,90045,Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,Storage & Organization,1947.67,West,8048.45,2010/4/27,Regular Air,19.99,California,419.19
2012,11,Los Angeles,3075,Gordon Brandt,0.1,1,2012/11/19,37252,90061,Technology,US Robotics 56K V.92 Internal PCI Faxmodem,Computer Peripherals,-37.19,West,7945.9,2012/11/21,Regular Air,19.99,California,49.99
2013,3,Los Angeles,949,Ernest Oh,0.05,1,2013/3/22,8257,90049,Technology,Epson DFX5000+ Dot Matrix Printer,Office Machines,-2561.3235,West,7486.09,2013/3/22,Delivery Truck,29.7,California,1500.97
2010,4,Los Angeles,2548,Wayne Bass,0.04,1,2010/4/21,40997,90068,Furniture,Bush Advantage Collection? Round Conference Table,Tables,-513.79042,West,7384.18,2010/4/25,Delivery Truck,110.2,California,212.6
2012,12,Los Angeles,699,Jenny Gold,0.02,1,2012/12/6,9344,90041,Technology,SC7868i,Telephones and Communication,900.414,West,6897.29,2012/12/6,Regular Air,8.99,California,125.99
2010,12,Los Angeles,553,Kristine Connolly,0.08,1,2010/12/18,359,90008,Furniture,Bevis 36 x 72 Conference Tables,Tables,-500.38,West,6831.37,2010/12/19,Delivery Truck,51.94,California,124.49
2013,12,Los Angeles,3004,Maurice Everett,0.05,1,2013/12/8,37700,90049,Office Supplies,GBC Therma-A-Bind 250T Electric Binding System,Binders and Binder Accessories,1169.7105,West,6781.02,2013/12/11,Express Air,19.99,California,122.99
2013,4,Los Angeles,3289,Emily Britt,0.09,1,2013/4/12,18373,90049,Office Supplies,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,2164.64,West,6608.24,2013/4/12,Regular Air,0.99,California,207.48
2010,7,Los Angeles,699,Jenny Gold,0.07,1,2010/7/29,32420,90041,Furniture,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Chairs & Chairmats,-439.62,West,6499.87,2010/7/31,Delivery Truck,57,California,280.98
2010,6,Los Angeles,1044,Erin Ballard,0.01,1,2010/6/14,28001,90004,Furniture,Electrix Halogen Magnifier Lamp,Office Furnishings,1162.76,West,6401.65,2010/6/16,Regular Air,11.54,California,194.3
2011,7,Los Angeles,553,Kristine Connolly,0.03,1,2011/7/24,35046,90008,Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Office Furnishings,1759.72,West,5941.63,2011/7/25,Express Air,5.81,California,107.53
2013,4,Los Angeles,699,Jenny Gold,0.09,1,2013/4/22,57638,90041,Furniture,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Tables,-526.478095,West,5740.62,2013/4/27,Delivery Truck,29.1,California,217.85
2010,3,Los Angeles,604,Lindsay P Ashley,0.09,1,2010/3/14,28647,90045,Furniture,Laminate Occasional Tables,Tables,-1763.7477,West,5679.59,2010/3/15,Express Air,69,California,154.13
2012,11,Los Angeles,3075,Gordon Brandt,0.03,1,2012/11/19,37252,90061,Office Supplies,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Appliances,408.73,West,5083.23,2012/11/21,Regular Air,3.5,California,70.97
2011,9,Los Angeles,553,Kristine Connolly,0.01,1,2011/9/19,53314,90008,Furniture,Howard Miller 12-3/4 Diameter Accuwave DS ? Wall Clock,Office Furnishings,1049.02,West,4850.76,2011/9/19,Regular Air,19.99,California,78.69
2012,7,Los Angeles,2491,Sean N Boyer,0.08,1,2012/7/22,48288,90045,Furniture,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,-581.59,West,4499.26,2012/7/24,Delivery Truck,54.74,California,130.98
2011,7,Los Angeles,553,Kristine Connolly,0.07,1,2011/7/24,35046,90008,Furniture,Global Commerce? Series High-Back Swivel/Tilt Chairs,Chairs & Chairmats,-113.08,West,4410.92,2011/7/25,Delivery Truck,69.55,California,284.98
2012,4,Los Angeles,2491,Sean N Boyer,0.09,1,2012/4/16,41157,90045,Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Office Furnishings,1116.98,West,4348.55,2012/4/18,Regular Air,5.81,California,107.53
2013,6,Los Angeles,2670,Yvonne Mann,0,1,2013/6/8,39686,90049,Technology,8860,Telephones and Communication,791.901,West,4126.07,2013/6/9,Regular Air,5.26,California,65.99
2011,9,Los Angeles,553,Kristine Connolly,0.05,1,2011/9/19,53314,90008,Furniture,Bevis Rectangular Conference Tables,Tables,-310.95,West,4025.07,2011/9/21,Delivery Truck,51.92,California,145.98
2013,5,Los Angeles,553,Kristine Connolly,0.07,1,2013/5/30,27138,90008,Furniture,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,-277.63,West,3840.27,2013/6/1,Delivery Truck,35.84,California,100.98
2013,5,Los Angeles,949,Ernest Oh,0.03,1,2013/5/1,57092,90049,Technology,LX 677,Telephones and Communication,601.335,West,3696.09,2013/5/2,Regular Air,8.99,California,110.99
2013,8,Los Angeles,949,Ernest Oh,0.07,1,2013/8/19,32230,90049,Furniture,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Office Furnishings,215.11,West,3507.5,2013/8/20,Regular Air,9.2,California,39.98
2012,12,Los Angeles,699,Jenny Gold,0.09,1,2012/12/6,9344,90041,Office Supplies,Safco Industrial Wire Shelving,Storage & Organization,-505.69,West,3466.2,2012/12/8,Regular Air,35,California,95.99
2011,2,Los Angeles,3075,Gordon Brandt,0.07,1,2011/2/26,38979,90061,Furniture,"Situations Contoured Folding Chairs, 4/Set",Chairs & Chairmats,-1701.96,West,3355.1,2011/2/26,Delivery Truck,59.81,California,70.98
2013,11,Los Angeles,949,Ernest Oh,0,1,2013/11/3,5890,90049,Technology,Accessory21,Telephones and Communication,435.951,West,2924.85,2013/11/4,Express Air,0.99,California,20.99
2011,2,Los Angeles,3075,Gordon Brandt,0.06,1,2011/2/26,38979,90061,Technology,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Computer Peripherals,1021.07,West,2864.55,2011/3/3,Regular Air,5.5,California,82.99
2011,7,Los Angeles,699,Jenny Gold,0.05,1,2011/7/9,21539,90041,Furniture,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,-1730.3,West,2819.81,2011/7/9,Regular Air,69,California,71.37
2010,7,Los Angeles,1314,Keith Marsh,0.05,1,2010/7/5,27013,90058,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,Storage & Organization,-746.44,West,2710.47,2010/7/9,Regular Air,35,California,80.98
2010,2,Los Angeles,2491,Sean N Boyer,0.09,1,2010/2/14,48836,90045,Furniture,Bretford CR4500 Series Slim Rectangular Table,Tables,-93.85,West,2651.21,2010/2/16,Delivery Truck,40.19,California,348.21
